engine,query,start,len,success,result,median_ms,avg_ms,min_ms,max_ms,intermediate_paths,peak_memory_mb,error
neo4j,q2,3999,2,1,34,332.0186734199524,332.0186734199524,332.0186734199524,332.0186734199524,67,14361.735168,
neo4j,q2,3999,3,1,1666,336.13574504852295,336.13574504852295,336.13574504852295,336.13574504852295,2265,14361.735168,
neo4j,q2,3999,4,1,52508,502.2732615470886,502.2732615470886,502.2732615470886,502.2732615470886,65674,14361.882624,
neo4j,q2,3999,5,1,2743095,10612.8561347723,10612.8561347723,10612.8561347723,10612.8561347723,3135970,14362.177536,
neo4j,q2,3999,6,1,115732791,616291.1600321531,616291.1600321531,616291.1600321531,616291.1600321531,128138298,14368.206848,
