length,result,reference_result,match,runtime_ms,error
2,1703,1703,True,15.345975756645203,
3,3465,3465,True,62.35933303833008,
4,53857,53857,True,2942.0148730278015,
5,227513,227513,True,36224.48106110096,
6,1197826,1197826,True,246415.46081006527,
7,1439218,1439218,True,1173741.3235455751,
8,1446555,1446555,True,3109580.9432268143,
