length,result,reference_result,match,runtime_ms,error
2,950,950,True,4.692479968070984,
3,2620,2620,True,9.519636631011963,
4,4625,4625,True,36.18466854095459,
5,6346,6346,True,132.49893486499786,
6,6489,6489,True,370.4609125852585,
7,6489,6489,True,920.1827049255371,
8,6489,6489,True,2223.2910990715027,
