engine,query,start,len,success,result,median_ms,avg_ms,min_ms,max_ms,intermediate_paths,peak_memory_mb,error
memgraph,q2,9,2,1,26,1.7381012439727783,1.7520785331726074,1.710355281829834,1.80777907371521,561,925.5,
memgraph,q2,9,3,1,1023,30.896812677383423,30.921717484792072,30.84443509578705,31.02390468120575,11928,925.7,
memgraph,q2,9,4,1,29871,717.838704586029,718.1568791468939,717.4217104911804,719.210222363472,241424,926.6,
