engine,query,start,len,success,result,median_ms,avg_ms,min_ms,max_ms,intermediate_paths,peak_memory_mb,error
kuzu,q2,9,2,1,26,26.44851803779602,26.86264117558797,26.298627257347107,27.84077823162079,561,1646.895104,
