engine,length,result,runtime_ms,intermediate_count_ms,peak_buffer_memory_mb,peak_rss_mb
recap-new-standard,2,34,11.7463618516922,11.413320899009705,9.87136,382.775296
recap-new-optimized,2,34,8.631780743598938,10.406255722045898,9.046016,414.703616
recap-new-standard,3,1666,17.65987277030945,16.16564393043518,17.201152,409.837568
recap-new-optimized,3,1666,15.425488352775574,13.164237141609192,16.439296,403.6608
recap-new-standard,4,52508,46.15455865859985,37.85775601863861,30.695424,507.281408
recap-new-optimized,4,52508,42.59863495826721,29.953420162200928,30.0032,481.501184
recap-new-standard,5,2743095,791.7959094047546,789.8000627756119,541.711904,1373.356032
recap-new-optimized,5,2743095,713.5693579912186,687.9225522279739,532.57168,1328.8448
