engine,length,result,runtime_ms,intermediate_count_ms,peak_buffer_memory_mb,peak_rss_mb
recap-new-standard-udf,2,422,52.940160036087036,54.63653802871704,1713.606656,4130.050048
recap-new-standard-udf,3,4621,401.42762660980225,359.8960041999817,1717.561344,4167.970816
recap-new-standard-udf,4,38444,2842.722997069359,2798.617735505104,1739.06944,3736.55552
recap-new-standard-udf,5,279035,22556.346893310547,22569.909378886223,1884.002304,4185.079808
