engine,query,start,len,success,result,median_ms,avg_ms,min_ms,max_ms,intermediate_paths,peak_memory_mb,error
neo4j,q4,9,2,1,202,291.95837676525116,292.51789053281146,291.57060384750366,294.0246909856796,561,14913.978368,
neo4j,q4,9,3,1,1360,320.13510167598724,320.5435127019882,319.5012956857681,321.9941407442093,11928,14913.978368,
neo4j,q4,9,4,1,7517,1005.5996626615524,1005.3746302922567,1003.1488239765167,1007.3754042387009,241424,14913.978368,
